Instance ID,Commodity ID,OD Distance,Max OD Distance,Min OD Distance,Avg OD Distance,Total # Commodities in Instance,Total Flow (sum qw) in Instance,Max Size (qw),Min Size (qw),Capacity of Small Vehicles,Capacity of Big Vehicles,Cost of Small Vehicles,Cost of Big Vehicles,Unit Routing cost small vehicles,Unit Routing cost big vehicles,Direct o-d routing cost small vehicle,Direct o-d routing cost big vehicle,Avg Transshipment Cost of All Nodes,Max Transshipment Cost of All Nodes,Min Transshipment Cost of All Nodes,Demand Size (qw),Total # Commodities with Same Origin,Total # Commodities with Same Destination,Relative Demand Size to Max,Relative Demand Size to Min,Relative Demand Size to Total ,Relative Demand size to small v cap,Relative Demand size relative to big v cap,Relative Distance to Max,Relative Distance to Min,Relative Distance to Avg,Relative Transshipment Cost Origin to Max,Relative Transshipment Cost Origin to Min,Relative Transshipment Cost Origin to Avg,Relative Transshipment Cost Destination to Max,Relative Transshipment Cost Destination to Min,Relative Transshipment Cost Destination to Avg,Relative # Commodities with Same Origin,Relative  # Commodities with Same Destination,Nodes Close to Origin (avg),Nodes Close to Destination (avg),Relative Nodes Close to Origin (avg),Relative Nodes Close to Destination (avg),Nodes Close to Origin (avg_minus_10),Nodes Close to Destination (avg_minus_10),Relative Nodes Close to Origin (avg_minus_10),Relative Nodes Close to Destination (avg_minus_10),Nodes Close to Origin (avg_plus_10),Nodes Close to Destination (avg_plus_10),Relative Nodes Close to Origin (avg_plus_10),Relative Nodes Close to Destination (avg_plus_10),Nodes Close to Origin (avg_minus_30),Nodes Close to Destination (avg_minus_30),Relative Nodes Close to Origin (avg_minus_30),Relative Nodes Close to Destination (avg_minus_30),Nodes Close to Origin (avg_plus_30),Nodes Close to Destination (avg_plus_30),Relative Nodes Close to Origin (avg_plus_30),Relative Nodes Close to Destination (avg_plus_30),Nodes Close to Origin (avg_minus_50),Nodes Close to Destination (avg_minus_50),Relative Nodes Close to Origin (avg_minus_50),Relative Nodes Close to Destination (avg_minus_50),Nodes Close to Origin (avg_plus_50),Nodes Close to Destination (avg_plus_50),Relative Nodes Close to Origin (avg_plus_50),Relative Nodes Close to Destination (avg_plus_50)
8R-alpha=021_Flow_50perc_HubCosts_20perc,12,8.9714,15.624,1.2814,6.943509677419356,31,181.0,10.0,1.0,90.0,750.0,20000.0,35000.0,300.0,450.0,2691.4199999999996,4037.1299999999997,5044.875,5834.400000000001,4306.0,7.0,3,2,0.7,7.0,0.03867403314917127,0.07777777777777778,0.009333333333333334,0.5742063492063492,7.001248634306227,1.2920555190087004,0.882215823392294,1.1953553181607062,1.0202829604301396,0.7735842588783766,1.048165350673479,0.8946505116578707,0.0967741935483871,0.06451612903225806,0,1,0.0,0.03225806451612903,0,1,0.0,0.03225806451612903,0,1,0.0,0.03225806451612903,0,1,0.0,0.03225806451612903,0,1,0.0,0.03225806451612903,0,0,0.0,0.0,0,1,0.0,0.03225806451612903
8R-alpha=021_Flow_50perc_HubCosts_20perc,13,8.8847,15.624,1.2814,6.943509677419356,31,181.0,10.0,1.0,90.0,750.0,20000.0,35000.0,300.0,450.0,2665.4100000000003,3998.1150000000002,5044.875,5834.400000000001,4306.0,8.0,3,4,0.8,8.0,0.04419889502762431,0.08888888888888889,0.010666666666666666,0.5686571940604199,6.933588262837521,1.2795690382478322,0.882215823392294,1.1953553181607062,1.0202829604301396,0.9059714795008912,1.2275429633070134,1.047756386431775,0.0967741935483871,0.12903225806451613,0,1,0.0,0.03225806451612903,0,1,0.0,0.03225806451612903,0,1,0.0,0.03225806451612903,0,1,0.0,0.03225806451612903,0,1,0.0,0.03225806451612903,0,1,0.0,0.03225806451612903,0,1,0.0,0.03225806451612903
8R-alpha=021_Flow_50perc_HubCosts_20perc,16,3.8668,15.624,1.2814,6.943509677419356,31,181.0,10.0,1.0,90.0,750.0,20000.0,35000.0,300.0,450.0,1160.04,1740.06,5044.875,5834.400000000001,4306.0,7.0,3,3,0.7,7.0,0.03867403314917127,0.07777777777777778,0.009333333333333334,0.24749103942652328,3.017636959575464,0.5568941615470097,0.8642191142191142,1.1709707385044126,0.9994697589137492,1.0,1.3549465861588483,1.1565004088307442,0.0967741935483871,0.0967741935483871,1,1,0.03225806451612903,0.03225806451612903,1,1,0.03225806451612903,0.03225806451612903,1,1,0.03225806451612903,0.03225806451612903,0,1,0.0,0.03225806451612903,1,1,0.03225806451612903,0.03225806451612903,0,1,0.0,0.03225806451612903,1,1,0.03225806451612903,0.03225806451612903
8R-alpha=021_Flow_50perc_HubCosts_20perc,17,8.2989,15.624,1.2814,6.943509677419356,31,181.0,10.0,1.0,90.0,750.0,20000.0,35000.0,300.0,450.0,2489.67,3734.5049999999997,5044.875,5834.400000000001,4306.0,10.0,3,2,1.0,10.0,0.055248618784530384,0.1111111111111111,0.013333333333333334,0.531163594470046,6.476432027469954,1.195202481965056,0.8642191142191142,1.1709707385044126,0.9994697589137492,0.882215823392294,1.1953553181607062,1.0202829604301396,0.0967741935483871,0.06451612903225806,1,0,0.03225806451612903,0.0,1,0,0.03225806451612903,0.0,1,0,0.03225806451612903,0.0,0,0,0.0,0.0,1,0,0.03225806451612903,0.0,0,0,0.0,0.0,1,0,0.03225806451612903,0.0
8R-alpha=021_Flow_50perc_HubCosts_20perc,19,11.8204,15.624,1.2814,6.943509677419356,31,181.0,10.0,1.0,90.0,750.0,20000.0,35000.0,300.0,450.0,3546.12,5319.179999999999,5044.875,5834.400000000001,4306.0,4.0,3,3,0.4,4.0,0.022099447513812154,0.044444444444444446,0.005333333333333333,0.7565540194572452,9.224598095832683,1.7023667495475001,0.8642191142191142,1.1709707385044126,0.9994697589137492,0.869600987248046,1.178262888992104,1.005693897271984,0.0967741935483871,0.0967741935483871,1,0,0.03225806451612903,0.0,1,0,0.03225806451612903,0.0,1,0,0.03225806451612903,0.0,0,0,0.0,0.0,1,0,0.03225806451612903,0.0,0,0,0.0,0.0,1,0,0.03225806451612903,0.0
8R-alpha=021_Flow_50perc_HubCosts_20perc,20,1.2814,15.624,1.2814,6.943509677419356,31,181.0,10.0,1.0,90.0,750.0,20000.0,35000.0,300.0,450.0,384.42,576.63,5044.875,5834.400000000001,4306.0,1.0,3,2,0.1,1.0,0.0055248618784530384,0.011111111111111112,0.0013333333333333333,0.08201484895033283,1.0,0.18454644114159985,0.8642191142191142,1.1709707385044126,0.9994697589137492,0.7735842588783766,1.048165350673479,0.8946505116578707,0.0967741935483871,0.06451612903225806,1,1,0.03225806451612903,0.03225806451612903,1,1,0.03225806451612903,0.03225806451612903,1,1,0.03225806451612903,0.03225806451612903,0,1,0.0,0.03225806451612903,1,1,0.03225806451612903,0.03225806451612903,0,0,0.0,0.0,1,1,0.03225806451612903,0.03225806451612903
8R-alpha=021_Flow_50perc_HubCosts_20perc,24,15.0807,15.624,1.2814,6.943509677419356,31,181.0,10.0,1.0,90.0,750.0,20000.0,35000.0,300.0,450.0,4524.21,6786.3150000000005,5044.875,5834.400000000001,4306.0,9.0,3,3,0.9,9.0,0.049723756906077346,0.1,0.012,0.965226574500768,11.76892461370376,2.171913153522807,0.869600987248046,1.178262888992104,1.005693897271984,1.0,1.3549465861588483,1.1565004088307442,0.0967741935483871,0.0967741935483871,0,1,0.0,0.03225806451612903,0,1,0.0,0.03225806451612903,0,1,0.0,0.03225806451612903,0,1,0.0,0.03225806451612903,0,1,0.0,0.03225806451612903,0,1,0.0,0.03225806451612903,0,1,0.0,0.03225806451612903
8R-alpha=021_Flow_50perc_HubCosts_20perc,26,11.8204,15.624,1.2814,6.943509677419356,31,181.0,10.0,1.0,90.0,750.0,20000.0,35000.0,300.0,450.0,3546.12,5319.179999999999,5044.875,5834.400000000001,4306.0,6.0,3,3,0.6,6.0,0.03314917127071823,0.06666666666666667,0.008,0.7565540194572452,9.224598095832683,1.7023667495475001,0.869600987248046,1.178262888992104,1.005693897271984,0.8642191142191142,1.1709707385044126,0.9994697589137492,0.0967741935483871,0.0967741935483871,0,1,0.0,0.03225806451612903,0,1,0.0,0.03225806451612903,0,1,0.0,0.03225806451612903,0,0,0.0,0.0,0,1,0.0,0.03225806451612903,0,0,0.0,0.0,0,1,0.0,0.03225806451612903
8R-alpha=021_Flow_50perc_HubCosts_20perc,29,12.7508,15.624,1.2814,6.943509677419356,31,181.0,10.0,1.0,90.0,750.0,20000.0,35000.0,300.0,450.0,3825.24,5737.86,5044.875,5834.400000000001,4306.0,6.0,3,4,0.6,6.0,0.03314917127071823,0.06666666666666667,0.008,0.8161034306195596,9.950678944904011,1.8363623862246847,0.869600987248046,1.178262888992104,1.005693897271984,0.9059714795008912,1.2275429633070134,1.047756386431775,0.0967741935483871,0.12903225806451613,0,1,0.0,0.03225806451612903,0,1,0.0,0.03225806451612903,0,1,0.0,0.03225806451612903,0,1,0.0,0.03225806451612903,0,1,0.0,0.03225806451612903,0,1,0.0,0.03225806451612903,0,1,0.0,0.03225806451612903
8R-alpha=021_Flow_50perc_HubCosts_20perc,31,15.624,15.624,1.2814,6.943509677419356,31,181.0,10.0,1.0,90.0,750.0,20000.0,35000.0,300.0,450.0,4687.2,7030.8,5044.875,5834.400000000001,4306.0,2.0,3,3,0.2,2.0,0.011049723756906077,0.022222222222222223,0.0026666666666666666,1.0,12.192914000312157,2.2501588859031965,0.869600987248046,1.178262888992104,1.005693897271984,0.7380364733305909,1.0,0.853539483138829,0.0967741935483871,0.0967741935483871,0,1,0.0,0.03225806451612903,0,1,0.0,0.03225806451612903,0,1,0.0,0.03225806451612903,0,1,0.0,0.03225806451612903,0,1,0.0,0.03225806451612903,0,1,0.0,0.03225806451612903,0,1,0.0,0.03225806451612903
8R-alpha=021_Flow_50perc_HubCosts_20perc,32,2.6545,15.624,1.2814,6.943509677419356,31,181.0,10.0,1.0,90.0,750.0,20000.0,35000.0,300.0,450.0,796.35,1194.525,5044.875,5834.400000000001,4306.0,7.0,3,3,0.7,7.0,0.03867403314917127,0.07777777777777778,0.009333333333333334,0.16989887352790578,2.071562353675667,0.3822994599737605,0.7735842588783766,1.048165350673479,0.8946505116578707,1.0,1.3549465861588483,1.1565004088307442,0.0967741935483871,0.0967741935483871,1,1,0.03225806451612903,0.03225806451612903,1,1,0.03225806451612903,0.03225806451612903,1,1,0.03225806451612903,0.03225806451612903,1,1,0.03225806451612903,0.03225806451612903,1,1,0.03225806451612903,0.03225806451612903,0,1,0.0,0.03225806451612903,1,1,0.03225806451612903,0.03225806451612903
8R-alpha=021_Flow_50perc_HubCosts_20perc,37,3.4955,15.624,1.2814,6.943509677419356,31,181.0,10.0,1.0,90.0,750.0,20000.0,35000.0,300.0,450.0,1048.6499999999999,1572.975,5044.875,5834.400000000001,4306.0,5.0,3,4,0.5,5.0,0.027624309392265192,0.05555555555555555,0.006666666666666667,0.22372631848438299,2.72787576088653,0.503419763548043,0.7735842588783766,1.048165350673479,0.8946505116578707,0.9059714795008912,1.2275429633070134,1.047756386431775,0.0967741935483871,0.12903225806451613,1,1,0.03225806451612903,0.03225806451612903,1,1,0.03225806451612903,0.03225806451612903,1,1,0.03225806451612903,0.03225806451612903,1,1,0.03225806451612903,0.03225806451612903,1,1,0.03225806451612903,0.03225806451612903,0,1,0.0,0.03225806451612903,1,1,0.03225806451612903,0.03225806451612903
8R-alpha=021_Flow_50perc_HubCosts_20perc,38,4.83,15.624,1.2814,6.943509677419356,31,181.0,10.0,1.0,90.0,750.0,20000.0,35000.0,300.0,450.0,1449.0,2173.5,5044.875,5834.400000000001,4306.0,7.0,3,3,0.7,7.0,0.03867403314917127,0.07777777777777778,0.009333333333333334,0.30913978494623656,3.7693148119244575,0.6956136340829774,0.7735842588783766,1.048165350673479,0.8946505116578707,0.883792677910325,1.1974918718067813,1.022106593324909,0.0967741935483871,0.0967741935483871,1,0,0.03225806451612903,0.0,1,0,0.03225806451612903,0.0,1,0,0.03225806451612903,0.0,1,0,0.03225806451612903,0.0,1,1,0.03225806451612903,0.03225806451612903,0,0,0.0,0.0,1,1,0.03225806451612903,0.03225806451612903
8R-alpha=021_Flow_50perc_HubCosts_20perc,39,4.2571,15.624,1.2814,6.943509677419356,31,181.0,10.0,1.0,90.0,750.0,20000.0,35000.0,300.0,450.0,1277.13,1915.6950000000002,5044.875,5834.400000000001,4306.0,4.0,3,3,0.4,4.0,0.022099447513812154,0.044444444444444446,0.005333333333333333,0.27247183819764464,3.3222256906508507,0.6131049278788081,0.7735842588783766,1.048165350673479,0.8946505116578707,0.7380364733305909,1.0,0.853539483138829,0.0967741935483871,0.0967741935483871,1,1,0.03225806451612903,0.03225806451612903,1,1,0.03225806451612903,0.03225806451612903,1,1,0.03225806451612903,0.03225806451612903,1,1,0.03225806451612903,0.03225806451612903,1,1,0.03225806451612903,0.03225806451612903,0,1,0.0,0.03225806451612903,1,1,0.03225806451612903,0.03225806451612903
8R-alpha=021_Flow_50perc_HubCosts_20perc,40,3.6301,15.624,1.2814,6.943509677419356,31,181.0,10.0,1.0,90.0,750.0,20000.0,35000.0,300.0,450.0,1089.03,1633.545,5044.875,5834.400000000001,4306.0,4.0,3,3,0.4,4.0,0.022099447513812154,0.044444444444444446,0.005333333333333333,0.23234126984126985,2.832917121897924,0.5228047728953656,0.9059714795008912,1.2275429633070134,1.047756386431775,1.0,1.3549465861588483,1.1565004088307442,0.0967741935483871,0.0967741935483871,1,1,0.03225806451612903,0.03225806451612903,1,1,0.03225806451612903,0.03225806451612903,1,1,0.03225806451612903,0.03225806451612903,1,1,0.03225806451612903,0.03225806451612903,1,1,0.03225806451612903,0.03225806451612903,1,1,0.03225806451612903,0.03225806451612903,1,1,0.03225806451612903,0.03225806451612903
8R-alpha=021_Flow_50perc_HubCosts_20perc,42,4.4573,15.624,1.2814,6.943509677419356,31,181.0,10.0,1.0,90.0,750.0,20000.0,35000.0,300.0,450.0,1337.19,2005.785,5044.875,5834.400000000001,4306.0,3.0,3,3,0.3,3.0,0.016574585635359115,0.03333333333333333,0.004,0.2852854582693292,3.478461058217574,0.6419376089436967,0.9059714795008912,1.2275429633070134,1.047756386431775,0.8642191142191142,1.1709707385044126,0.9994697589137492,0.0967741935483871,0.0967741935483871,1,1,0.03225806451612903,0.03225806451612903,1,1,0.03225806451612903,0.03225806451612903,1,1,0.03225806451612903,0.03225806451612903,1,0,0.03225806451612903,0.0,1,1,0.03225806451612903,0.03225806451612903,1,0,0.03225806451612903,0.0,1,1,0.03225806451612903,0.03225806451612903
8R-alpha=021_Flow_50perc_HubCosts_20perc,46,5.4471,15.624,1.2814,6.943509677419356,31,181.0,10.0,1.0,90.0,750.0,20000.0,35000.0,300.0,450.0,1634.1299999999999,2451.1949999999997,5044.875,5834.400000000001,4306.0,10.0,3,3,1.0,10.0,0.055248618784530384,0.1111111111111111,0.013333333333333334,0.34863671274961594,4.250897455907601,0.7844879971456286,0.9059714795008912,1.2275429633070134,1.047756386431775,0.883792677910325,1.1974918718067813,1.022106593324909,0.0967741935483871,0.0967741935483871,1,0,0.03225806451612903,0.0,1,0,0.03225806451612903,0.0,1,0,0.03225806451612903,0.0,1,0,0.03225806451612903,0.0,1,1,0.03225806451612903,0.03225806451612903,1,0,0.03225806451612903,0.0,1,1,0.03225806451612903,0.03225806451612903
8R-alpha=021_Flow_50perc_HubCosts_20perc,47,2.9947,15.624,1.2814,6.943509677419356,31,181.0,10.0,1.0,90.0,750.0,20000.0,35000.0,300.0,450.0,898.41,1347.615,5044.875,5834.400000000001,4306.0,2.0,3,3,0.2,2.0,0.011049723756906077,0.022222222222222223,0.0026666666666666666,0.19167306707629286,2.337053223037303,0.4312948550700398,0.9059714795008912,1.2275429633070134,1.047756386431775,0.7380364733305909,1.0,0.853539483138829,0.0967741935483871,0.0967741935483871,1,1,0.03225806451612903,0.03225806451612903,1,1,0.03225806451612903,0.03225806451612903,1,1,0.03225806451612903,0.03225806451612903,1,1,0.03225806451612903,0.03225806451612903,1,1,0.03225806451612903,0.03225806451612903,1,1,0.03225806451612903,0.03225806451612903,1,1,0.03225806451612903,0.03225806451612903
8R-alpha=021_Flow_50perc_HubCosts_20perc,49,4.1527,15.624,1.2814,6.943509677419356,31,181.0,10.0,1.0,90.0,750.0,20000.0,35000.0,300.0,450.0,1245.8100000000002,1868.7150000000001,5044.875,5834.400000000001,4306.0,1.0,2,2,0.1,1.0,0.0055248618784530384,0.011111111111111112,0.0013333333333333333,0.2657898105478751,3.240752302169502,0.5980693039868282,0.883792677910325,1.1974918718067813,1.022106593324909,0.882215823392294,1.1953553181607062,1.0202829604301396,0.06451612903225806,0.06451612903225806,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,0,0.03225806451612903,0.0,0,0,0.0,0.0,1,0,0.03225806451612903,0.0
8R-alpha=021_Flow_50perc_HubCosts_20perc,51,7.8252,15.624,1.2814,6.943509677419356,31,181.0,10.0,1.0,90.0,750.0,20000.0,35000.0,300.0,450.0,2347.56,3521.3399999999997,5044.875,5834.400000000001,4306.0,10.0,2,3,1.0,10.0,0.055248618784530384,0.1111111111111111,0.013333333333333334,0.5008448540706605,6.106758233182456,1.1269804988459864,0.883792677910325,1.1974918718067813,1.022106593324909,0.869600987248046,1.178262888992104,1.005693897271984,0.06451612903225806,0.0967741935483871,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,0,0.03225806451612903,0.0,0,0,0.0,0.0,1,0,0.03225806451612903,0.0
8R-alpha=021_Flow_50perc_HubCosts_20perc,53,5.4471,15.624,1.2814,6.943509677419356,31,181.0,10.0,1.0,90.0,750.0,20000.0,35000.0,300.0,450.0,1634.1299999999999,2451.1949999999997,5044.875,5834.400000000001,4306.0,4.0,2,4,0.4,4.0,0.022099447513812154,0.044444444444444446,0.005333333333333333,0.34863671274961594,4.250897455907601,0.7844879971456286,0.883792677910325,1.1974918718067813,1.022106593324909,0.9059714795008912,1.2275429633070134,1.047756386431775,0.06451612903225806,0.12903225806451613,0,1,0.0,0.03225806451612903,0,1,0.0,0.03225806451612903,0,1,0.0,0.03225806451612903,0,1,0.0,0.03225806451612903,1,1,0.03225806451612903,0.03225806451612903,0,1,0.0,0.03225806451612903,1,1,0.03225806451612903,0.03225806451612903
8R-alpha=021_Flow_50perc_HubCosts_20perc,57,11.7655,15.624,1.2814,6.943509677419356,31,181.0,10.0,1.0,90.0,750.0,20000.0,35000.0,300.0,450.0,3529.6499999999996,5294.474999999999,5044.875,5834.400000000001,4306.0,1.0,3,2,0.1,1.0,0.0055248618784530384,0.011111111111111112,0.0013333333333333333,0.7530401945724525,9.18175433120025,1.6944600852594762,0.7380364733305909,1.0,0.853539483138829,0.882215823392294,1.1953553181607062,1.0202829604301396,0.0967741935483871,0.06451612903225806,1,0,0.03225806451612903,0.0,1,0,0.03225806451612903,0.0,1,0,0.03225806451612903,0.0,1,0,0.03225806451612903,0.0,1,0,0.03225806451612903,0.0,1,0,0.03225806451612903,0.0,1,0,0.03225806451612903,0.0
8R-alpha=021_Flow_50perc_HubCosts_20perc,60,4.2571,15.624,1.2814,6.943509677419356,31,181.0,10.0,1.0,90.0,750.0,20000.0,35000.0,300.0,450.0,1277.13,1915.6950000000002,5044.875,5834.400000000001,4306.0,9.0,3,2,0.9,9.0,0.049723756906077346,0.1,0.012,0.27247183819764464,3.3222256906508507,0.6131049278788081,0.7380364733305909,1.0,0.853539483138829,0.7735842588783766,1.048165350673479,0.8946505116578707,0.0967741935483871,0.06451612903225806,1,1,0.03225806451612903,0.03225806451612903,1,1,0.03225806451612903,0.03225806451612903,1,1,0.03225806451612903,0.03225806451612903,1,1,0.03225806451612903,0.03225806451612903,1,1,0.03225806451612903,0.03225806451612903,1,0,0.03225806451612903,0.0,1,1,0.03225806451612903,0.03225806451612903
8R-alpha=021_Flow_50perc_HubCosts_20perc,61,2.9947,15.624,1.2814,6.943509677419356,31,181.0,10.0,1.0,90.0,750.0,20000.0,35000.0,300.0,450.0,898.41,1347.615,5044.875,5834.400000000001,4306.0,7.0,3,4,0.7,7.0,0.03867403314917127,0.07777777777777778,0.009333333333333334,0.19167306707629286,2.337053223037303,0.4312948550700398,0.7380364733305909,1.0,0.853539483138829,0.9059714795008912,1.2275429633070134,1.047756386431775,0.0967741935483871,0.12903225806451613,1,1,0.03225806451612903,0.03225806451612903,1,1,0.03225806451612903,0.03225806451612903,1,1,0.03225806451612903,0.03225806451612903,1,1,0.03225806451612903,0.03225806451612903,1,1,0.03225806451612903,0.03225806451612903,1,1,0.03225806451612903,0.03225806451612903,1,1,0.03225806451612903,0.03225806451612903
8R-alpha=021_Flow_50perc_HubCosts_20perc,62,8.0308,15.624,1.2814,6.943509677419356,31,181.0,10.0,1.0,90.0,750.0,20000.0,35000.0,300.0,450.0,2409.24,3613.8599999999997,5044.875,5834.400000000001,4306.0,1.0,3,3,0.1,1.0,0.0055248618784530384,0.011111111111111112,0.0013333333333333333,0.5140040962621607,6.267207741532697,1.1565908845949429,0.7380364733305909,1.0,0.853539483138829,0.883792677910325,1.1974918718067813,1.022106593324909,0.0967741935483871,0.0967741935483871,1,0,0.03225806451612903,0.0,1,0,0.03225806451612903,0.0,1,0,0.03225806451612903,0.0,1,0,0.03225806451612903,0.0,1,1,0.03225806451612903,0.03225806451612903,1,0,0.03225806451612903,0.0,1,1,0.03225806451612903,0.03225806451612903
8R-alpha=021_Flow_60perc_HubCosts_20perc,1,11.3137,15.624,1.2814,6.988182758620692,29,470.0,210.0,1.0,90.0,750.0,20000.0,35000.0,300.0,450.0,3394.11,5091.165,5044.875,5834.400000000001,4306.0,90.0,3,2,0.42857142857142855,90.0,0.19148936170212766,1.0,0.12,0.7241231438812085,8.82917121897924,1.6189759756988764,1.0,1.3549465861588483,1.1565004088307442,0.882215823392294,1.1953553181607062,1.0202829604301396,0.10344827586206896,0.06896551724137931,1,0,0.034482758620689655,0.0,1,0,0.034482758620689655,0.0,1,0,0.034482758620689655,0.0,1,0,0.034482758620689655,0.0,1,0,0.034482758620689655,0.0,1,0,0.034482758620689655,0.0,1,0,0.034482758620689655,0.0
8R-alpha=021_Flow_60perc_HubCosts_20perc,2,3.8668,15.624,1.2814,6.988182758620692,29,470.0,210.0,1.0,90.0,750.0,20000.0,35000.0,300.0,450.0,1160.04,1740.06,5044.875,5834.400000000001,4306.0,10.0,3,4,0.047619047619047616,10.0,0.02127659574468085,0.1111111111111111,0.013333333333333334,0.24749103942652328,3.017636959575464,0.5533341261331319,1.0,1.3549465861588483,1.1565004088307442,0.8642191142191142,1.1709707385044126,0.9994697589137492,0.10344827586206896,0.13793103448275862,1,1,0.034482758620689655,0.034482758620689655,1,1,0.034482758620689655,0.034482758620689655,1,1,0.034482758620689655,0.034482758620689655,1,0,0.034482758620689655,0.0,1,1,0.034482758620689655,0.034482758620689655,1,0,0.034482758620689655,0.0,1,1,0.034482758620689655,0.034482758620689655
8R-alpha=021_Flow_60perc_HubCosts_20perc,5,3.6301,15.624,1.2814,6.988182758620692,29,470.0,210.0,1.0,90.0,750.0,20000.0,35000.0,300.0,450.0,1089.03,1633.545,5044.875,5834.400000000001,4306.0,10.0,3,4,0.047619047619047616,10.0,0.02127659574468085,0.1111111111111111,0.013333333333333334,0.23234126984126985,2.832917121897924,0.519462659376198,1.0,1.3549465861588483,1.1565004088307442,0.9059714795008912,1.2275429633070134,1.047756386431775,0.10344827586206896,0.13793103448275862,1,1,0.034482758620689655,0.034482758620689655,1,1,0.034482758620689655,0.034482758620689655,1,1,0.034482758620689655,0.034482758620689655,1,1,0.034482758620689655,0.034482758620689655,1,1,0.034482758620689655,0.034482758620689655,1,1,0.034482758620689655,0.034482758620689655,1,1,0.034482758620689655,0.034482758620689655
8R-alpha=021_Flow_60perc_HubCosts_20perc,7,2.2333,15.624,1.2814,6.988182758620692,29,470.0,210.0,1.0,90.0,750.0,20000.0,35000.0,300.0,450.0,669.99,1004.9849999999999,5044.875,5834.400000000001,4306.0,10.0,3,2,0.047619047619047616,10.0,0.02127659574468085,0.1111111111111111,0.013333333333333334,0.14294034818228366,1.7428593725612609,0.31958236885619207,1.0,1.3549465861588483,1.1565004088307442,0.7380364733305909,1.0,0.853539483138829,0.10344827586206896,0.06896551724137931,1,1,0.034482758620689655,0.034482758620689655,1,1,0.034482758620689655,0.034482758620689655,1,1,0.034482758620689655,0.034482758620689655,1,1,0.034482758620689655,0.034482758620689655,1,1,0.034482758620689655,0.034482758620689655,1,1,0.034482758620689655,0.034482758620689655,1,1,0.034482758620689655,0.034482758620689655
8R-alpha=021_Flow_60perc_HubCosts_20perc,8,11.3137,15.624,1.2814,6.988182758620692,29,470.0,210.0,1.0,90.0,750.0,20000.0,35000.0,300.0,450.0,3394.11,5091.165,5044.875,5834.400000000001,4306.0,210.0,3,2,1.0,210.0,0.44680851063829785,2.3333333333333335,0.28,0.7241231438812085,8.82917121897924,1.6189759756988764,0.882215823392294,1.1953553181607062,1.0202829604301396,1.0,1.3549465861588483,1.1565004088307442,0.10344827586206896,0.06896551724137931,0,1,0.0,0.034482758620689655,0,1,0.0,0.034482758620689655,0,1,0.0,0.034482758620689655,0,1,0.0,0.034482758620689655,0,1,0.0,0.034482758620689655,0,1,0.0,0.034482758620689655,0,1,0.0,0.034482758620689655
8R-alpha=021_Flow_60perc_HubCosts_20perc,10,8.2989,15.624,1.2814,6.988182758620692,29,470.0,210.0,1.0,90.0,750.0,20000.0,35000.0,300.0,450.0,2489.67,3734.5049999999997,5044.875,5834.400000000001,4306.0,7.0,3,4,0.03333333333333333,7.0,0.014893617021276596,0.07777777777777778,0.009333333333333334,0.531163594470046,6.476432027469954,1.187561958044442,0.882215823392294,1.1953553181607062,1.0202829604301396,0.8642191142191142,1.1709707385044126,0.9994697589137492,0.10344827586206896,0.13793103448275862,0,1,0.0,0.034482758620689655,0,1,0.0,0.034482758620689655,0,1,0.0,0.034482758620689655,0,0,0.0,0.0,0,1,0.0,0.034482758620689655,0,0,0.0,0.0,0,1,0.0,0.034482758620689655
8R-alpha=021_Flow_60perc_HubCosts_20perc,14,4.1527,15.624,1.2814,6.988182758620692,29,470.0,210.0,1.0,90.0,750.0,20000.0,35000.0,300.0,450.0,1245.8100000000002,1868.7150000000001,5044.875,5834.400000000001,4306.0,2.0,3,5,0.009523809523809525,2.0,0.00425531914893617,0.022222222222222223,0.0026666666666666666,0.2657898105478751,3.240752302169502,0.5942460498585542,0.882215823392294,1.1953553181607062,1.0202829604301396,0.883792677910325,1.1974918718067813,1.022106593324909,0.10344827586206896,0.1724137931034483,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0.0,0.034482758620689655,0,0,0.0,0.0,0,1,0.0,0.034482758620689655
8R-alpha=021_Flow_60perc_HubCosts_20perc,15,11.7655,15.624,1.2814,6.988182758620692,29,470.0,210.0,1.0,90.0,750.0,20000.0,35000.0,300.0,450.0,3529.6499999999996,5294.474999999999,5044.875,5834.400000000001,4306.0,10.0,3,2,0.047619047619047616,10.0,0.02127659574468085,0.1111111111111111,0.013333333333333334,0.7530401945724525,9.18175433120025,1.6836279768851152,0.882215823392294,1.1953553181607062,1.0202829604301396,0.7380364733305909,1.0,0.853539483138829,0.10344827586206896,0.06896551724137931,0,1,0.0,0.034482758620689655,0,1,0.0,0.034482758620689655,0,1,0.0,0.034482758620689655,0,1,0.0,0.034482758620689655,0,1,0.0,0.034482758620689655,0,1,0.0,0.034482758620689655,0,1,0.0,0.034482758620689655
